Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,726234,-,-,-,41.65,-95.74,0,354,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,GHI,Wind Speed
2011,5,8,18,30,945,8.3
2011,5,8,19,30,906,8.6
2011,5,8,20,30,809,8.6
2011,5,8,21,30,661,8.3
2011,5,8,22,30,485,7.6000000000000005
2011,5,8,23,30,288,6.9
2011,5,9,0,30,74,6.6000000000000005
2011,5,9,1,30,0,6.6000000000000005
2011,5,9,2,30,0,6.5
2011,5,9,3,30,0,6.2
2011,5,9,4,30,0,5.9
2011,5,9,5,30,0,5.6000000000000005
2011,5,9,6,30,0,5.4
2011,5,9,7,30,0,5.1000000000000005
2011,5,9,8,30,0,4.800000000000001
2011,5,9,9,30,0,4.800000000000001
2011,5,9,10,30,0,4.800000000000001
2011,5,9,11,30,19,5
2011,5,9,12,30,161,5.6000000000000005
2011,5,9,13,30,349,6.2
2011,5,9,14,30,166,6.5
2011,5,9,15,30,595,6.4
2011,5,9,16,30,844,6.300000000000001
2011,5,9,17,30,924,6.300000000000001
2011,5,9,18,30,943,6.2
2011,5,9,19,30,905,6.1000000000000005
2011,5,9,20,30,811,5.9
2011,5,9,21,30,669,5.6000000000000005
2011,5,9,22,30,490,4.7
2011,5,9,23,30,299,3.5
2011,5,10,0,30,116,2.9000000000000004
2011,5,10,1,30,0,3
2011,5,10,2,30,0,4
2011,5,10,3,30,0,4.9
2011,5,10,4,30,0,5.1000000000000005
2011,5,10,5,30,0,5.1000000000000005
2011,5,10,6,30,0,5
2011,5,10,7,30,0,4.9
2011,5,10,8,30,0,4.7
2011,5,10,9,30,0,4.3
2011,5,10,10,30,0,3.9000000000000004
2011,5,10,11,30,25,4.1000000000000005
2011,5,10,12,30,164,4.5
2011,5,10,13,30,265,4.800000000000001
2011,5,10,14,30,549,4.7
2011,5,10,15,30,719,4.3
2011,5,10,16,30,850,4.2
2011,5,10,17,30,931,4.2
2011,5,10,18,30,948,4.1000000000000005
2011,5,10,19,30,909,3.9000000000000004
2011,5,10,20,30,813,3.7
2011,5,10,21,30,669,3.3000000000000003
2011,5,10,22,30,490,2.5
2011,5,10,23,30,266,1.6
2011,5,11,0,30,106,1.2000000000000002
2011,5,11,1,30,0,1.3
2011,5,11,2,30,0,1.3
2011,5,11,3,30,0,1.5
2011,5,11,4,30,0,2
2011,5,11,5,30,0,2.4000000000000004
2011,5,11,6,30,0,2.7
2011,5,11,7,30,0,3
2011,5,11,8,30,0,2.9000000000000004
2011,5,11,9,30,0,2.4000000000000004
2011,5,11,10,30,0,1.8
2011,5,11,11,30,11,1.6
2011,5,11,12,30,91,2.2
2011,5,11,13,30,212,2.9000000000000004
2011,5,11,14,30,489,3.4000000000000004
2011,5,11,15,30,317,4
2011,5,11,16,30,515,4.5
2011,5,11,17,30,799,4.7
2011,5,11,18,30,905,4.6000000000000005
2011,5,11,19,30,785,4.3
2011,5,11,20,30,237,3.8000000000000003
2011,5,11,21,30,64,3.3000000000000003
2011,5,11,22,30,68,2.6
2011,5,11,23,30,97,1.9000000000000001
2011,5,12,0,30,83,1.7000000000000002
2011,5,12,1,30,0,2
2011,5,12,2,30,0,2.1
2011,5,12,3,30,0,2.2
2011,5,12,4,30,0,2.2
2011,5,12,5,30,0,2
2011,5,12,6,30,0,1.4000000000000001
2011,5,12,7,30,0,0.9
2011,5,12,8,30,0,0.8
2011,5,12,9,30,0,0.8
2011,5,12,10,30,0,0.9
2011,5,12,11,30,14,1.7000000000000002
2011,5,12,12,30,167,2.7
2011,5,12,13,30,367,3.1
2011,5,12,14,30,444,3.4000000000000004
2011,5,12,15,30,741,3.7
2011,5,12,16,30,867,3.9000000000000004
2011,5,12,17,30,941,3.8000000000000003
2011,5,12,18,30,746,3.6
2011,5,12,19,30,913,3.1
2011,5,12,20,30,621,2.6
2011,5,12,21,30,491,2
2011,5,12,22,30,498,1.2000000000000002
2011,5,12,23,30,113,1
2011,5,13,0,30,30,2.1
2011,5,13,1,30,0,4
2011,5,13,2,30,0,5.800000000000001
2011,5,13,3,30,0,6.7
2011,5,13,4,30,0,6.800000000000001
2011,5,13,5,30,0,6.6000000000000005
2011,5,13,6,30,0,6.5
2011,5,13,7,30,0,6.5
2011,5,13,8,30,0,6.4
2011,5,13,9,30,0,6.2
2011,5,13,10,30,0,6.2
2011,5,13,11,30,7,6.4
2011,5,13,12,30,153,6.9
2011,5,13,13,30,16,7.300000000000001
2011,5,13,14,30,196,7.4
2011,5,13,15,30,294,7.6000000000000005
2011,5,13,16,30,450,7.7
2011,5,13,17,30,192,7.6000000000000005
2011,5,13,18,30,202,7.5
2011,5,13,19,30,198,7.2
2011,5,13,20,30,167,7
2011,5,13,21,30,133,6.800000000000001
2011,5,13,22,30,111,6.6000000000000005
2011,5,13,23,30,57,6.2
2011,5,14,0,30,42,5.5
2011,5,14,1,30,0,5
2011,5,14,2,30,0,5.2
2011,5,14,3,30,0,5.5
2011,5,14,4,30,0,5.7
2011,5,14,5,30,0,5.6000000000000005
2011,5,14,6,30,0,5.6000000000000005
2011,5,14,7,30,0,5.6000000000000005
2011,5,14,8,30,0,5.5
2011,5,14,9,30,0,5.300000000000001
2011,5,14,10,30,0,5.300000000000001
2011,5,14,11,30,9,5.5
2011,5,14,12,30,204,5.9
2011,5,14,13,30,68,6.2
2011,5,14,14,30,147,6.300000000000001
2011,5,14,15,30,295,6.4
2011,5,14,16,30,265,6.300000000000001
2011,5,14,17,30,251,6.2
2011,5,14,18,30,767,6.1000000000000005
2011,5,14,19,30,798,6.1000000000000005
2011,5,14,20,30,96,6
2011,5,14,21,30,144,5.800000000000001
2011,5,14,22,30,113,5.6000000000000005
2011,5,14,23,30,68,5.1000000000000005
2011,5,15,0,30,48,4.2
2011,5,15,1,30,0,3.7
2011,5,15,2,30,0,3.7
2011,5,15,3,30,0,3.6
2011,5,15,4,30,0,3.6
2011,5,15,5,30,0,3.7
2011,5,15,6,30,0,3.7
2011,5,15,7,30,0,3.7
2011,5,15,8,30,0,3.6
2011,5,15,9,30,0,3.6
2011,5,15,10,30,0,3.7
2011,5,15,11,30,4,3.9000000000000004
2011,5,15,12,30,17,4.3
2011,5,15,13,30,99,4.800000000000001
2011,5,15,14,30,188,5
2011,5,15,15,30,264,4.9
2011,5,15,16,30,422,4.9
2011,5,15,17,30,488,5
2011,5,15,18,30,753,5.2
2011,5,15,19,30,750,5.2
2011,5,15,20,30,783,4.9
2011,5,15,21,30,679,4.6000000000000005
2011,5,15,22,30,510,4.3
2011,5,15,23,30,319,3.1
2011,5,16,0,30,132,1.8
2011,5,16,1,30,0,1.6
2011,5,16,2,30,0,1.7000000000000002
2011,5,16,3,30,0,1.9000000000000001
2011,5,16,4,30,0,2.1
2011,5,16,5,30,0,2.3000000000000003
2011,5,16,6,30,0,2.5
2011,5,16,7,30,0,2.6
2011,5,16,8,30,0,2.5
2011,5,16,9,30,0,2.3000000000000003
2011,5,16,10,30,0,2.4000000000000004
2011,5,16,11,30,43,2.9000000000000004
2011,5,16,12,30,218,3.1
2011,5,16,13,30,421,2.9000000000000004
2011,5,16,14,30,618,2.9000000000000004
2011,5,16,15,30,789,3
2011,5,16,16,30,917,3.2
2011,5,16,17,30,994,3.4000000000000004
2011,5,16,18,30,1009,3.6
2011,5,16,19,30,971,3.7
2011,5,16,20,30,876,3.9000000000000004
2011,5,16,21,30,727,3.8000000000000003
2011,5,16,22,30,549,3.6
2011,5,16,23,30,347,2.7
2011,5,17,0,30,148,1.6
2011,5,17,1,30,0,1.5
2011,5,17,2,30,0,1.5
2011,5,17,3,30,0,1.5
2011,5,17,4,30,0,1.4000000000000001
2011,5,17,5,30,0,1.3
2011,5,17,6,30,0,1.2000000000000002
2011,5,17,7,30,0,1.2000000000000002
2011,5,17,8,30,0,1.2000000000000002
2011,5,17,9,30,0,1.2000000000000002
2011,5,17,10,30,0,1.2000000000000002
2011,5,17,11,30,46,1.4000000000000001
2011,5,17,12,30,221,1.9000000000000001
2011,5,17,13,30,424,2.3000000000000003
2011,5,17,14,30,618,3
2011,5,17,15,30,789,3.3000000000000003
2011,5,17,16,30,918,3.5
2011,5,17,17,30,991,3.6
2011,5,17,18,30,1003,3.7
2011,5,17,19,30,964,3.8000000000000003
2011,5,17,20,30,869,3.9000000000000004
2011,5,17,21,30,727,4
2011,5,17,22,30,547,4
2011,5,17,23,30,347,3.3000000000000003
2011,5,18,0,30,150,2.3000000000000003
2011,5,18,1,30,0,2.2
2011,5,18,2,30,0,2.5
2011,5,18,3,30,0,2.5
2011,5,18,4,30,0,2.3000000000000003
2011,5,18,5,30,0,2.2
2011,5,18,6,30,0,2.2
2011,5,18,7,30,0,2.2
2011,5,18,8,30,0,2.2
2011,5,18,9,30,0,2.1
2011,5,18,10,30,0,2
2011,5,18,11,30,29,2.2
2011,5,18,12,30,106,2.3000000000000003
2011,5,18,13,30,373,2.5
2011,5,18,14,30,529,3
2011,5,18,15,30,600,3.3000000000000003
2011,5,18,16,30,731,3.6
2011,5,18,17,30,712,3.8000000000000003
2011,5,18,18,30,706,4
2011,5,18,19,30,768,4.1000000000000005
2011,5,18,20,30,714,4.1000000000000005
2011,5,18,21,30,406,4.1000000000000005
2011,5,18,22,30,472,3.9000000000000004
2011,5,18,23,30,324,3
2011,5,19,0,30,114,2.2
2011,5,19,1,30,0,2.1
2011,5,19,2,30,0,2.1
2011,5,19,3,30,0,2.2
2011,5,19,4,30,0,2.4000000000000004
2011,5,19,5,30,0,2.8000000000000003
2011,5,19,6,30,0,3.2
2011,5,19,7,30,0,3.5
2011,5,19,8,30,0,3.6
2011,5,19,9,30,0,3.4000000000000004
2011,5,19,10,30,0,3.3000000000000003
2011,5,19,11,30,13,3.8000000000000003
2011,5,19,12,30,43,4.4
2011,5,19,13,30,58,5
2011,5,19,14,30,88,5.800000000000001
2011,5,19,15,30,156,6.800000000000001
2011,5,19,16,30,266,7.6000000000000005
2011,5,19,17,30,639,8
2011,5,19,18,30,657,8
2011,5,19,19,30,430,7.800000000000001
2011,5,19,20,30,446,7.6000000000000005
2011,5,19,21,30,416,7.300000000000001
2011,5,19,22,30,410,6.7
2011,5,19,23,30,232,5.800000000000001
2011,5,20,0,30,71,5.1000000000000005
2011,5,20,1,30,2,4.9
2011,5,20,2,30,0,5
2011,5,20,3,30,0,5.300000000000001
2011,5,20,4,30,0,5.7
2011,5,20,5,30,0,6.2
2011,5,20,6,30,0,6.2
2011,5,20,7,30,0,5.6000000000000005
2011,5,20,8,30,0,5.2
2011,5,20,9,30,0,5
2011,5,20,10,30,0,4.9
2011,5,20,11,30,12,4.800000000000001
2011,5,20,12,30,61,4.6000000000000005
2011,5,20,13,30,199,4.5
2011,5,20,14,30,356,4.800000000000001
2011,5,20,15,30,460,5.2
2011,5,20,16,30,545,5.4
2011,5,20,17,30,257,5.2
2011,5,20,18,30,346,4.800000000000001
2011,5,20,19,30,226,4.800000000000001
2011,5,20,20,30,200,5.2
2011,5,20,21,30,122,5.6000000000000005
2011,5,20,22,30,170,6.1000000000000005
2011,5,20,23,30,126,6.2
2011,5,21,0,30,76,5.5
2011,5,21,1,30,3,4.6000000000000005
2011,5,21,2,30,0,3.7
2011,5,21,3,30,0,3
2011,5,21,4,30,0,2.3000000000000003
2011,5,21,5,30,0,1.4000000000000001
2011,5,21,6,30,0,1.2000000000000002
2011,5,21,7,30,0,1.6
2011,5,21,8,30,0,1.8
2011,5,21,9,30,0,1.7000000000000002
2011,5,21,10,30,0,1.7000000000000002
2011,5,21,11,30,22,2.1
2011,5,21,12,30,71,2.7
2011,5,21,13,30,208,3
2011,5,21,14,30,570,3.5
2011,5,21,15,30,169,4.1000000000000005
2011,5,21,16,30,724,4.4
2011,5,21,17,30,944,4.5
2011,5,21,18,30,964,4.5
2011,5,21,19,30,925,4.4
2011,5,21,20,30,830,4.3
2011,5,21,21,30,692,4.4
2011,5,21,22,30,518,3.9000000000000004
2011,5,21,23,30,324,2.9000000000000004
2011,5,22,0,30,116,2.4000000000000004
2011,5,22,1,30,6,2.5
2011,5,22,2,30,0,2.5
2011,5,22,3,30,0,2.6
2011,5,22,4,30,0,2.8000000000000003
2011,5,22,5,30,0,3
2011,5,22,6,30,0,3.3000000000000003
2011,5,22,7,30,0,3.4000000000000004
2011,5,22,8,30,0,3.5
2011,5,22,9,30,0,3.6
2011,5,22,10,30,0,3.8000000000000003
2011,5,22,11,30,30,4.2
2011,5,22,12,30,31,4.6000000000000005
2011,5,22,13,30,238,5
2011,5,22,14,30,309,5.7
2011,5,22,15,30,355,6.2
2011,5,22,16,30,277,6.4
2011,5,22,17,30,866,6.1000000000000005
2011,5,22,18,30,694,5.9
2011,5,22,19,30,782,5.9
2011,5,22,20,30,766,5.9
2011,5,22,21,30,701,5.7
2011,5,22,22,30,443,5
2011,5,22,23,30,340,3.4000000000000004
2011,5,23,0,30,153,2
2011,5,23,1,30,15,1.5
2011,5,23,2,30,0,1.5
2011,5,23,3,30,0,1.5
2011,5,23,4,30,0,1.6
2011,5,23,5,30,0,1.8
2011,5,23,6,30,0,2.1
2011,5,23,7,30,0,2.3000000000000003
2011,5,23,8,30,0,2.5
2011,5,23,9,30,0,2.5
2011,5,23,10,30,0,2.7
2011,5,23,11,30,15,3.1
2011,5,23,12,30,73,3.3000000000000003
2011,5,23,13,30,184,3.5
2011,5,23,14,30,584,3.9000000000000004
2011,5,23,15,30,746,3.9000000000000004
2011,5,23,16,30,870,3.8000000000000003
2011,5,23,17,30,946,3.6
2011,5,23,18,30,968,3.4000000000000004
2011,5,23,19,30,850,3.2
2011,5,23,20,30,688,3
2011,5,23,21,30,520,2.8000000000000003
2011,5,23,22,30,459,2.5
2011,5,23,23,30,258,1.8
2011,5,24,0,30,112,1.2000000000000002
2011,5,24,1,30,8,1.2000000000000002
2011,5,24,2,30,0,1.3
2011,5,24,3,30,0,1.4000000000000001
2011,5,24,4,30,0,1.5
2011,5,24,5,30,0,1.6
2011,5,24,6,30,0,1.6
2011,5,24,7,30,0,1.5
2011,5,24,8,30,0,1.4000000000000001
2011,5,24,9,30,0,1.3
2011,5,24,10,30,0,1.4000000000000001
2011,5,24,11,30,28,2.1
2011,5,24,12,30,117,2.7
2011,5,24,13,30,317,3
2011,5,24,14,30,467,3.4000000000000004
2011,5,24,15,30,579,3.7
2011,5,24,16,30,531,3.9000000000000004
2011,5,24,17,30,304,4.2
2011,5,24,18,30,106,4.3
2011,5,24,19,30,139,4.2
2011,5,24,20,30,168,4.1000000000000005
2011,5,24,21,30,496,3.9000000000000004
2011,5,24,22,30,349,3.7
2011,5,24,23,30,288,3.2
2011,5,25,0,30,108,3.1
2011,5,25,1,30,10,3.4000000000000004
2011,5,25,2,30,0,3.4000000000000004
2011,5,25,3,30,0,3.6
2011,5,25,4,30,0,4
2011,5,25,5,30,0,4.5
2011,5,25,6,30,0,4.9
2011,5,25,7,30,0,4.9
2011,5,25,8,30,0,4.4
2011,5,25,9,30,0,3.9000000000000004
2011,5,25,10,30,0,3.9000000000000004
2011,5,25,11,30,13,4
2011,5,25,12,30,11,4.2
2011,5,25,13,30,62,4.6000000000000005
2011,5,25,14,30,157,5
2011,5,25,15,30,148,5.300000000000001
2011,5,25,16,30,337,5.7
2011,5,25,17,30,261,6.1000000000000005
2011,5,25,18,30,157,6.9
2011,5,25,19,30,234,7.6000000000000005
2011,5,25,20,30,432,7.9
2011,5,25,21,30,266,8
2011,5,25,22,30,168,7.800000000000001
2011,5,25,23,30,78,7.4
2011,5,26,0,30,38,6.9
2011,5,26,1,30,5,6.6000000000000005
2011,5,26,2,30,0,6.1000000000000005
2011,5,26,3,30,0,5.300000000000001
2011,5,26,4,30,0,4.7
2011,5,26,5,30,0,4.4
2011,5,26,6,30,0,4.2
2011,5,26,7,30,0,4.1000000000000005
2011,5,26,8,30,0,3.6
2011,5,26,9,30,0,3.1
2011,5,26,10,30,0,3.2
2011,5,26,11,30,37,3.5
2011,5,26,12,30,233,3.6
2011,5,26,13,30,430,3.9000000000000004
2011,5,26,14,30,623,4.2
2011,5,26,15,30,791,3.9000000000000004
2011,5,26,16,30,917,3.5
2011,5,26,17,30,990,3
2011,5,26,18,30,1005,2.7
2011,5,26,19,30,964,2.5
2011,5,26,20,30,867,2.5
2011,5,26,21,30,728,2.7
2011,5,26,22,30,552,2.8000000000000003
2011,5,26,23,30,357,2.4000000000000004
2011,5,27,0,30,149,1.5
2011,5,27,1,30,15,1.4000000000000001
2011,5,27,2,30,0,1.8
2011,5,27,3,30,0,2
2011,5,27,4,30,0,2.2
2011,5,27,5,30,0,2.5
2011,5,27,6,30,0,2.9000000000000004
2011,5,27,7,30,0,3
2011,5,27,8,30,0,3.1
2011,5,27,9,30,0,3
2011,5,27,10,30,0,2.9000000000000004
2011,5,27,11,30,14,3.1
2011,5,27,12,30,4,3.5
2011,5,27,13,30,59,3.6
2011,5,27,14,30,32,3.3000000000000003
2011,5,27,15,30,71,3
2011,5,27,16,30,281,3.2
2011,5,27,17,30,421,3.8000000000000003
2011,5,27,18,30,243,4.5
2011,5,27,19,30,169,4.9
2011,5,27,20,30,305,4.9
2011,5,27,21,30,137,4.7
2011,5,27,22,30,174,4.3
2011,5,27,23,30,56,3.6
2011,5,28,0,30,149,3
2011,5,28,1,30,9,2.7
2011,5,28,2,30,0,2.7
2011,5,28,3,30,0,2.8000000000000003
2011,5,28,4,30,0,3
2011,5,28,5,30,0,3
2011,5,28,6,30,0,2.9000000000000004
2011,5,28,7,30,0,2.8000000000000003
2011,5,28,8,30,0,2.6
2011,5,28,9,30,0,2.4000000000000004
2011,5,28,10,30,0,2
2011,5,28,11,30,16,2.3000000000000003
2011,5,28,12,30,16,2.8000000000000003
2011,5,28,13,30,10,2.6
2011,5,28,14,30,147,2.2
2011,5,28,15,30,166,2.2
2011,5,28,16,30,197,2.6
2011,5,28,17,30,92,3.2
2011,5,28,18,30,321,3.6
2011,5,28,19,30,466,3.8000000000000003
2011,5,28,20,30,384,3.7
2011,5,28,21,30,377,3.4000000000000004
2011,5,28,22,30,267,2.9000000000000004
2011,5,28,23,30,253,1.9000000000000001
2011,5,29,0,30,100,1.2000000000000002
2011,5,29,1,30,11,1.1
2011,5,29,2,30,0,1.1
2011,5,29,3,30,0,1.1
2011,5,29,4,30,0,1.1
2011,5,29,5,30,0,1.2000000000000002
2011,5,29,6,30,0,1.3
2011,5,29,7,30,0,1.5
2011,5,29,8,30,0,1.9000000000000001
2011,5,29,9,30,0,2.6
2011,5,29,10,30,0,3.3000000000000003
2011,5,29,11,30,12,3.9000000000000004
2011,5,29,12,30,15,4.3
2011,5,29,13,30,283,5
2011,5,29,14,30,140,5.9
2011,5,29,15,30,84,6.2
2011,5,29,16,30,167,5.9
2011,5,29,17,30,119,5.300000000000001
2011,5,29,18,30,136,4.7
2011,5,29,19,30,156,4.3
2011,5,29,20,30,412,4
2011,5,29,21,30,381,3.8000000000000003
2011,5,29,22,30,331,3.6
2011,5,29,23,30,95,3.6
2011,5,30,0,30,90,3.5
2011,5,30,1,30,14,3.6
2011,5,30,2,30,0,4.2
2011,5,30,3,30,0,5
2011,5,30,4,30,0,5.5
2011,5,30,5,30,0,5.7
2011,5,30,6,30,0,5.800000000000001
2011,5,30,7,30,0,5.9
2011,5,30,8,30,0,5.9
2011,5,30,9,30,0,5.9
2011,5,30,10,30,0,6
2011,5,30,11,30,44,6.300000000000001
2011,5,30,12,30,197,7.300000000000001
2011,5,30,13,30,290,8.5
2011,5,30,14,30,550,8.9
2011,5,30,15,30,717,8.8
2011,5,30,16,30,838,8.8
2011,5,30,17,30,913,8.700000000000001
2011,5,30,18,30,934,8.6
2011,5,30,19,30,900,8.6
2011,5,30,20,30,811,8.6
2011,5,30,21,30,572,8.4
2011,5,30,22,30,173,8
2011,5,30,23,30,268,7.800000000000001
2011,5,31,0,30,143,7.9
2011,5,31,1,30,16,8.200000000000001
2011,5,31,2,30,0,8.5
2011,5,31,3,30,0,8.8
2011,5,31,4,30,0,8.3
2011,5,31,5,30,0,7.5
2011,5,31,6,30,0,6.800000000000001
2011,5,31,7,30,0,5.6000000000000005
2011,5,31,8,30,0,4.2
2011,5,31,9,30,0,3.3000000000000003
2011,5,31,10,30,0,2.8000000000000003
2011,5,31,11,30,31,3.2
2011,5,31,12,30,225,3.7
2011,5,31,13,30,435,4.3
2011,5,31,14,30,629,4.7
2011,5,31,15,30,797,5
2011,5,31,16,30,920,5.5
2011,5,31,17,30,992,6
2011,5,31,18,30,1006,6.1000000000000005
2011,5,31,19,30,969,5.9
2011,5,31,20,30,875,5.5
2011,5,31,21,30,731,4.9
2011,5,31,22,30,557,4
2011,5,31,23,30,364,2.6
2007,6,1,0,30,15,1.1
2007,6,1,1,30,9,1.2000000000000002
2007,6,1,2,30,0,1.7000000000000002
2007,6,1,3,30,0,2.2
2007,6,1,4,30,0,2.6
2007,6,1,5,30,0,2.8000000000000003
2007,6,1,6,30,0,3.1
2007,6,1,7,30,0,2.9000000000000004
2007,6,1,8,30,0,2.4000000000000004
2007,6,1,9,30,0,2.2
2007,6,1,10,30,0,2.5
2007,6,1,11,30,8,2.9000000000000004
2007,6,1,12,30,106,2.9000000000000004
2007,6,1,13,30,291,2.8000000000000003
2007,6,1,14,30,456,2.9000000000000004
2007,6,1,15,30,296,2.8000000000000003
2007,6,1,16,30,848,2.6
2007,6,1,17,30,700,2.8000000000000003
2007,6,1,18,30,371,3.2
2007,6,1,19,30,108,3.5
2007,6,1,20,30,168,3.9000000000000004
2007,6,1,21,30,101,4.3
2007,6,1,22,30,459,4.2
2007,6,1,23,30,221,3.1
2007,6,2,0,30,141,2.1
2007,6,2,1,30,20,1.9000000000000001
2007,6,2,2,30,0,2.1
2007,6,2,3,30,0,2.3000000000000003
2007,6,2,4,30,0,2.7
2007,6,2,5,30,0,2.9000000000000004
2007,6,2,6,30,0,3
2007,6,2,7,30,0,3
2007,6,2,8,30,0,2.7
2007,6,2,9,30,0,2.4000000000000004
2007,6,2,10,30,0,2.5
2007,6,2,11,30,60,2.9000000000000004
2007,6,2,12,30,224,3.2
2007,6,2,13,30,414,3.4000000000000004
2007,6,2,14,30,601,3.7
2007,6,2,15,30,762,4.1000000000000005
2007,6,2,16,30,678,4.4
2007,6,2,17,30,632,4.6000000000000005
2007,6,2,18,30,842,4.7
2007,6,2,19,30,756,4.6000000000000005
2007,6,2,20,30,559,4.4
2007,6,2,21,30,679,4.1000000000000005
2007,6,2,22,30,96,3.8000000000000003
2007,6,2,23,30,224,3.2
2007,6,3,0,30,4,2.5
2007,6,3,1,30,8,2.5
2007,6,3,2,30,0,2.9000000000000004
2007,6,3,3,30,0,3.1
2007,6,3,4,30,0,3.3000000000000003
2007,6,3,5,30,0,3.4000000000000004
2007,6,3,6,30,0,3.5
2007,6,3,7,30,0,3.6
2007,6,3,8,30,0,3.7
2007,6,3,9,30,0,3.7
2007,6,3,10,30,0,3.8000000000000003
2007,6,3,11,30,60,4
2007,6,3,12,30,56,4.3
2007,6,3,13,30,98,4.5
2007,6,3,14,30,135,4.6000000000000005
2007,6,3,15,30,308,4.800000000000001
2007,6,3,16,30,240,5.1000000000000005
2007,6,3,17,30,521,5.300000000000001
2007,6,3,18,30,966,5.4
2007,6,3,19,30,926,5.300000000000001
2007,6,3,20,30,416,5.1000000000000005
2007,6,3,21,30,43,4.9
2007,6,3,22,30,478,4.6000000000000005
2007,6,3,23,30,257,3.9000000000000004
2007,6,4,0,30,164,2.8000000000000003
2007,6,4,1,30,21,2.2
2007,6,4,2,30,0,2.3000000000000003
2007,6,4,3,30,0,2.5
2007,6,4,4,30,0,2.8000000000000003
2007,6,4,5,30,0,3.1
2007,6,4,6,30,0,3.3000000000000003
2007,6,4,7,30,0,3.3000000000000003
2007,6,4,8,30,0,3.3000000000000003
2007,6,4,9,30,0,3.1
2007,6,4,10,30,0,3.1
2007,6,4,11,30,62,3.4000000000000004
2007,6,4,12,30,224,3.6
2007,6,4,13,30,413,3.9000000000000004
2007,6,4,14,30,597,4.2
2007,6,4,15,30,752,4.4
2007,6,4,16,30,871,4.6000000000000005
2007,6,4,17,30,940,4.7
2007,6,4,18,30,949,4.9
2007,6,4,19,30,910,5.1000000000000005
2007,6,4,20,30,819,5.2
2007,6,4,21,30,282,5
2007,6,4,22,30,208,4.5
2007,6,4,23,30,213,3.3000000000000003
2007,6,5,0,30,69,2.1
2007,6,5,1,30,22,1.7000000000000002
2007,6,5,2,30,0,1.9000000000000001
2007,6,5,3,30,0,2.4000000000000004
2007,6,5,4,30,0,2.6
2007,6,5,5,30,0,2.8000000000000003
2007,6,5,6,30,0,2.8000000000000003
2007,6,5,7,30,0,2.8000000000000003
2007,6,5,8,30,0,2.7
2007,6,5,9,30,0,2.7
2007,6,5,10,30,0,2.8000000000000003
2007,6,5,11,30,66,3.1
2007,6,5,12,30,236,3
2007,6,5,13,30,434,3.3000000000000003
2007,6,5,14,30,625,3.9000000000000004
2007,6,5,15,30,785,3.8000000000000003
2007,6,5,16,30,912,3.5
2007,6,5,17,30,954,2.9000000000000004
2007,6,5,18,30,1007,2.3000000000000003
2007,6,5,19,30,972,1.6
2007,6,5,20,30,878,0.9
2007,6,5,21,30,739,0.5
2007,6,5,22,30,566,0.7000000000000001
2007,6,5,23,30,373,1.2000000000000002
2007,6,6,0,30,180,1.2000000000000002
2007,6,6,1,30,29,1.3
2007,6,6,2,30,0,1.6
2007,6,6,3,30,0,2.1
2007,6,6,4,30,0,2.6
2007,6,6,5,30,0,3.2
2007,6,6,6,30,0,3.7
2007,6,6,7,30,0,4.2
2007,6,6,8,30,0,4.6000000000000005
2007,6,6,9,30,0,4.9
2007,6,6,10,30,0,5.5
2007,6,6,11,30,17,6.1000000000000005
2007,6,6,12,30,186,6.7
2007,6,6,13,30,341,7.300000000000001
2007,6,6,14,30,583,7.6000000000000005
2007,6,6,15,30,736,7.7
2007,6,6,16,30,854,8.200000000000001
2007,6,6,17,30,825,8.9
2007,6,6,18,30,806,9.600000000000001
2007,6,6,19,30,824,9.9
2007,6,6,20,30,679,9.9
2007,6,6,21,30,399,9.600000000000001
2007,6,6,22,30,358,9.1
2007,6,6,23,30,276,8.6
2007,6,7,0,30,122,8.200000000000001
2007,6,7,1,30,23,8.1
2007,6,7,2,30,0,8.4
2007,6,7,3,30,0,8.8
2007,6,7,4,30,0,9
2007,6,7,5,30,0,9
2007,6,7,6,30,0,9
2007,6,7,7,30,0,8.9
2007,6,7,8,30,0,8.8
2007,6,7,9,30,0,8.4
2007,6,7,10,30,0,7.2
2007,6,7,11,30,25,6.2
2007,6,7,12,30,223,5.7
2007,6,7,13,30,420,5.4
2007,6,7,14,30,613,5.1000000000000005
